HbEID;DOC_TYPE;Fachbereich;Gebiet;Unternehmen;Kostenstelle;Ergebniseinheit;Konto;Unterkonto;Wirtschaftsjahr;Veroffentlichungsdatum;Veroffentlichungszeit;Wahrung;Wechselkurs;DBCR_INDICATOR;Soll;Haben;Endbetrag;Transaktionsherkunft;Wirksamkeitsdatum;Wirkungszeitraum;Buchungstext;Kontenname;Storno-Indikator;Storno-Datum;Storno-Uhrzeit;Nutzer;Erstellungsdatum;Erstellungsuhrzeit;Manuelle/automatische Buchung;Geändert von;Genehmigt von;Genehmigungsdatum;Gelöscht-Markierung;Posten-Nummer;Batch Date
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;63750,09;0;63750,09;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28888,14;-28888,14;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;102122,54;0;102122,54;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28498,3;-28498,3;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28963,68;-28963,68;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8019,89;-8019,89;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;9739,6;-9739,6;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8001,3;-8001,3;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;23571,48;0;23571,48;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8010,58;0;8010,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28461,56;-28461,56;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;14377,03;0;14377,03;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;121282,52;-121282,52;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8000,18;-8000,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;7990,23;-7990,23;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8021,94;-8021,94;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;974,72;-974,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;14377,03;-14377,03;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;9612,89;0;9612,89;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;45798,02;0;45798,02;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;231566,65;-231566,65;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;3329,14;0;3329,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;19203,1;-19203,1;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8011,68;-8011,68;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;9873,63;0;9873,63;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;3723,9;-3723,9;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8027,49;0;8027,49;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;3329,14;-3329,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8006,17;0;8006,17;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;222092,68;-222092,68;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;38977,5;0;38977,5;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8000,18;-8000,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;29034,93;-29034,93;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,74;-8018,74;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;3329,14;0;3329,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;249333,48;-249333,48;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8029,73;0;8029,73;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;646041,06;-646041,06;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;14688,72;0;14688,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,79;-8018,79;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,79;-8018,79;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8029,2;-8029,2;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;48734,52;-48734,52;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8029,73;0;8029,73;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;197559,89;0;197559,89;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8010,58;0;8010,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;974,72;0;974,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;11970,29;-11970,29;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8009,48;-8009,48;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;58416,4;0;58416,4;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;37395,09;0;37395,09;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,79;-8018,79;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;45876,51;-45876,51;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;31617,81;-31617,81;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;58239,51;0;58239,51;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;3723,9;0;3723,9;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,18;-8018,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;23571,48;-23571,48;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8000,74;-8000,74;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,79;-8018,79;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8045,57;-8045,57;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8019,28;0;8019,28;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8010,58;-8010,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;14688,72;-14688,72;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;126713,06;-126713,06;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;7733,4;-7733,4;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;562336,9;-562336,9;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;11815,92;0;11815,92;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8000,18;0;8000,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;48734,52;0;48734,52;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;108013,13;-108013,13;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8023,4;0;8023,4;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8018,79;-8018,79;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8000,74;0;8000,74;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;38977,5;-38977,5;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8000,74;-8000,74;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;45876,51;0;45876,51;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8046,16;-8046,16;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;13365,55;-13365,55;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;12182,83;0;12182,83;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8009,48;-8009,48;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8000,18;0;8000,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8006,17;-8006,17;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;28498,3;0;28498,3;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;37453,92;-37453,92;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;14688,72;-14688,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;36304,53;0;36304,53;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;40715,12;0;40715,12;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8029,73;-8029,73;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;312236,74;-312236,74;GL;16.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;58587,39;0;58587,39;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;8029,73;0;8029,73;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;133978;1000;2017;05.07.2017;11:45:00;EUR;1;;0;19203,1;-19203,1;GL;15.06.2017;6;Projektabschluss - Juni 2005;unfertige Erzeugnisse;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
